STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	1	4	275	8	51	16201	16201	4	4	100	28	232	0	3	2	23	26	203	3	1
9999	1	4	276	8	53	761	761	1	1	91.6667	4	7	0	1	0	3	2	4	0	0
9999	1	4	277	8	55	6455	5703	3	2	87.5855	28	216	0	5	8	14	84	115	17	3
9999	1	4	278	8	57	1350	1350	1	1	100	0	5	0	0	0	0	0	4	1	0
9999	1	4	279	8	59	527518	571420	11	14	100	1564	18490	9	309	279	967	2242	13957	2292	82
9999	1	4	280	8	61	1428	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	281	8	63	7660	7660	3	3	100	16	116	2	0	0	14	24	83	9	0
9999	1	4	282	8	65	7526	7526	2	2	100	12	85	1	3	0	8	13	66	6	2
9999	1	4	283	8	67	55350	55350	6	6	100	95	1077	1	29	2	63	161	856	60	6
9999	1	4	284	8	69	334137	340447	6	8	100	721	7555	9	109	71	532	909	6260	386	42
9999	1	4	285	8	71	13799	13799	2	2	78.9514	32	494	0	3	12	17	151	323	20	7
9999	1	4	286	8	73	5572	5572	3	3	100	7	37	0	0	0	7	16	15	6	0
9999	1	4	287	8	75	22007	22007	2	2	100	65	628	0	36	2	27	131	440	57	5
9999	1	4	288	8	77	148848	147650	6	4	100	515	4540	8	119	46	342	655	3622	263	31
9999	1	4	289	8	79	731	731	1	1	75	0	0	0	0	0	0	0	0	0	0
9999	1	4	290	8	81	12763	12763	3	3	100	22	283	0	7	3	12	26	247	10	3
9999	1	4	291	8	83	26281	26281	4	3	100	35	402	0	1	3	31	60	330	12	2
9999	1	4	292	8	85	40877	39087	4	3	100	41	1065	0	7	3	31	180	832	53	4
9999	1	4	293	8	87	28384	27491	6	4	99.7354	52	462	0	29	2	21	111	315	36	8
9999	1	4	294	8	89	18228	17812	5	4	87.5519	33	454	1	7	1	24	146	282	26	2
9999	1	4	295	8	91	4735	3748	3	2	45.1708	0	21	0	0	0	0	0	19	2	0
9999	1	4	296	8	93	16553	15872	2	1	100	16	67	1	2	0	13	28	29	10	2
9999	1	4	297	8	95	4325	4325	3	3	100	7	48	0	1	0	6	6	41	1	0
9999	1	4	298	8	97	16948	17907	3	4	100	11	436	0	7	0	4	30	385	21	4
9999	1	4	299	8	99	11830	11830	2	2	52.5845	3	179	0	1	0	2	38	136	5	0
9999	1	4	300	8	101	164337	164337	3	3	100	1121	8805	10	178	230	703	2090	5382	1333	52
9999	1	4	301	8	103	6549	6549	3	3	100	6	51	0	2	0	4	2	45	4	1
9999	1	4	302	8	105	11236	11085	4	4	98.8062	27	254	0	3	1	23	90	149	15	1
9999	1	4	303	8	107	24257	24257	4	4	99.3655	43	365	0	16	2	25	50	306	9	2
9999	1	4	304	8	109	6480	6272	2	2	100	14	91	1	3	1	9	31	53	7	0
9999	1	4	305	8	111	700	700	1	1	100	0	10	0	0	0	0	1	8	1	0
9999	1	4	306	8	113	7983	7983	3	3	100	9	75	0	1	0	8	8	66	1	1
9999	1	4	307	8	115	2404	2404	1	1	33.3333	6	0	3	3	0	0	0	0	0	0
9999	1	4	308	8	117	30702	30702	6	6	99.7516	66	707	0	33	7	26	96	580	31	4
9999	1	4	309	8	119	23332	23332	3	3	100	42	311	0	7	1	34	47	244	20	2
9999	1	4	310	8	121	4875	4875	1	1	100	7	88	0	5	0	2	24	61	3	1
9999	1	4	311	8	123	284931	291675	23	27	98.9885	750	5870	4	124	75	546	1002	4221	647	38
9999	1	4	312	8	125	10166	10166	3	3	93.1602	0	31	0	0	0	0	13	18	0	0
9999	1	4	313	8	777	0	0	2	2	100	31	67	1	5	0	25	12	44	11	3
9999	1	4	314	9	1	935988	935988	24	23	100	2157	13460	15	183	800	1159	2149	9712	1599	36
9999	1	4	315	9	3	872512	872512	29	28	100	2303	20117	22	244	822	1215	2806	15088	2223	263
9999	1	4	316	9	5	113580	113580	7	6	100	135	1762	1	20	37	77	250	1420	92	8
9999	1	4	317	9	7	105982	105982	7	6	100	111	1884	0	12	30	69	176	1564	144	0
9999	1	4	318	9	9	804612	804612	25	24	100	2609	20394	30	192	888	1499	3274	14674	2446	68
9999	1	4	319	9	11	159068	159068	9	8	99.2131	432	2834	3	48	68	312	513	2122	199	14
9999	1	4	320	9	13	41352	41352	4	3	100	35	662	1	12	7	15	98	512	52	4
9999	1	4	321	9	15	42112	42112	5	4	100	63	425	0	16	19	28	86	306	33	2
9999	1	4	322	9	777	0	0	2	2	100	34	453	0	5	3	26	6	438	9	1
9999	1	4	323	9	999	501246	501246	1	1	100	290	2884	7	59	37	187	749	1806	329	18
9999	1	4	324	10	1	171031	175090	25	22	99.9099	829	4405	7	64	155	603	652	3585	168	168
9999	1	4	325	10	3	558374	558408	19	18	100	3183	16533	45	150	1054	1934	2819	12494	1220	12
9999	1	4	326	10	5	222660	218567	27	24	100	847	5432	6	97	150	594	1557	3733	142	1
9999	1	4	327	11	1	681170	681170	3	2	100	8236	32377	136	533	3500	4067	2361	27089	2927	206
9999	1	4	328	12	1	263026	263026	17	10	100	1457	7753	4	216	271	966	1256	5963	534	23
9999	1	4	329	12	3	27544	27544	11	5	100	118	316	1	4	8	105	103	194	19	0
9999	1	4	330	12	5	184588	184588	21	13	100	897	6567	9	87	133	668	1127	5013	427	19
9999	1	4	331	12	7	26675	26675	13	7	100	130	349	2	4	8	116	113	216	20	1
9999	1	4	332	12	9	574187	574187	27	18	100	2870	14857	20	255	451	2144	3249	10454	1154	66
9999	1	4	333	12	11	1930253	1930253	44	38	100	7468	58233	79	550	2689	4150	8779	43870	5584	112
9999	1	4	334	12	13	14457	13929	13	6	100	30	84	0	1	1	28	20	60	4	0
9999	1	4	335	12	15	176234	176234	12	6	100	391	2671	5	35	20	331	432	2127	112	5
9999	1	4	336	12	17	141300	141300	11	5	100	338	1979	4	40	39	255	426	1443	110	8
9999	1	4	337	12	19	206982	206982	13	7	100	554	3606	5	110	95	344	701	2718	187	13
9999	1	4	338	12	21	365390	365390	13	7	100	962	4496	10	70	169	713	807	3443	246	17
9999	1	4	339	12	23	68642	68642	13	6	100	373	1872	3	20	36	314	562	1212	98	1
9999	1	4	340	12	27	35637	35637	12	6	100	163	811	2	13	15	133	268	492	51	6
9999	1	4	341	12	29	16197	14495	12	5	100	80	329	1	13	1	65	128	191	10	3
9999	1	4	342	12	31	924593	924593	20	13	100	5755	33850	106	540	1523	3586	6166	24466	3218	89
9999	1	4	343	12	33	314261	314261	16	10	100	1980	10400	19	188	373	1400	1978	7767	655	36
9999	1	4	344	12	35	107638	107576	13	7	100	258	1843	0	20	32	206	334	1404	105	8
9999	1	4	345	12	37	11830	11830	13	7	100	28	136	0	1	0	27	37	83	16	0
9999	1	4	346	12	39	45785	38025	16	9	100	102	499	3	11	13	75	229	247	23	3
9999	1	4	347	12	41	17275	2079	12	5	100	3	11	0	0	0	3	2	9	0	0
9999	1	4	348	12	43	13849	13849	11	5	100	29	128	0	2	2	25	33	85	10	0
9999	1	4	349	12	45	15914	15914	12	6	100	60	209	0	3	3	54	81	123	5	2
9999	1	4	350	12	47	14251	14251	15	8	100	36	275	0	3	1	32	101	155	19	2
9999	1	4	351	12	49	27509	27509	13	7	100	81	521	0	11	11	59	158	336	27	0
9999	1	4	352	12	51	39219	39219	12	6	100	154	915	5	14	29	106	320	568	27	16
9999	1	4	353	12	53	179912	179912	12	6	100	467	3422	4	67	73	323	670	2524	228	18
9999	1	4	354	12	55	99857	99857	14	7	100	327	2667	7	27	49	244	674	1873	120	11
9999	1	4	355	12	57	1376123	1376123	18	12	100	4103	24053	63	280	903	2857	4493	17552	2008	146
9999	1	4	356	12	59	19257	16545	12	5	100	64	241	0	6	6	52	86	137	18	0
9999	1	4	357	12	61	150236	150236	15	9	100	345	2776	4	21	43	277	574	2044	158	3
9999	1	4	358	12	63	48494	45838	15	7	100	153	890	0	23	7	123	242	600	48	5
9999	1	4	359	12	65	13980	13980	12	6	100	107	187	1	10	3	93	82	89	16	0
9999	1	4	360	12	67	8651	8651	11	5	100	13	60	0	0	0	13	27	31	2	1
9999	1	4	361	12	69	332461	318331	24	16	100	969	6531	6	105	122	736	1606	4499	426	18
9999	1	4	362	12	71	720949	720949	19	13	100	2562	11637	41	249	445	1827	2459	8359	819	67
9999	1	4	363	12	73	288943	288943	26	12	100	2112	14157	12	258	456	1386	2834	10048	1275	20
9999	1	4	364	12	75	39737	39034	14	7	100	420	755	1	8	7	404	263	461	31	1
9999	1	4	365	12	77	8347	8347	11	5	100	2	7	1	0	0	1	1	4	2	0
9999	1	4	366	12	79	18284	18284	12	6	100	173	423	2	9	5	157	168	247	8	2
9999	1	4	367	12	81	370087	372676	15	10	100	1777	7750	23	165	259	1330	1474	5856	420	28
9999	1	4	368	12	83	346358	346358	15	8	100	1174	7923	18	90	213	853	1926	5384	613	20
9999	1	4	369	12	85	158529	158529	14	8	100	371	2494	6	58	59	248	394	2013	87	9
9999	1	4	370	12	86	2737194	2737194	51	42	100	15630	95519	197	796	4830	9807	11769	75194	8556	167
9999	1	4	371	12	87	78521	78521	15	7	100	281	2079	2	33	33	213	321	1624	134	0
9999	1	4	372	12	89	79624	79624	12	6	100	171	1200	5	22	9	135	533	616	51	5
9999	1	4	373	12	91	202863	202051	17	9	100	799	4915	10	108	84	597	842	3792	281	9
9999	1	4	374	12	93	39438	39438	12	6	100	156	1272	5	19	17	115	246	939	87	0
9999	1	4	375	12	95	1320569	1320569	28	19	100	8133	47196	154	786	1789	5404	11083	32270	3843	29
9999	1	4	376	12	97	336734	336734	13	7	100	1478	8095	11	137	209	1121	2014	5638	443	13
9999	1	4	377	12	99	1446241	1446241	51	40	100	6535	42078	76	511	1753	4195	7770	30926	3382	140
9999	1	4	378	12	101	505679	505679	15	9	100	1653	10551	12	183	216	1242	2041	7758	752	59
9999	1	4	379	12	103	958552	958552	37	30	100	4071	32465	39	457	1091	2484	4694	25381	2390	93
9999	1	4	380	12	105	661218	661218	23	15	100	2199	15567	26	258	350	1565	3214	11201	1152	35
9999	1	4	381	12	107	71731	71731	15	9	100	368	1904	6	35	54	273	530	1284	90	12
9999	1	4	382	12	109	234935	234935	14	8	100	460	3681	8	21	46	385	693	2840	148	11
9999	1	4	383	12	111	303403	303403	13	7	100	825	5625	13	74	157	581	1129	4211	285	28
9999	1	4	384	12	113	170347	170347	13	7	100	239	1938	6	55	23	155	463	1370	105	6
9999	1	4	385	12	115	414285	411696	18	11	100	901	8120	9	76	169	647	1348	6382	390	5
9999	1	4	386	12	117	455450	455450	18	12	100	1695	10216	25	194	292	1184	1936	7764	516	16
9999	1	4	387	12	119	124785	124785	13	7	100	292	1093	1	25	12	254	277	763	53	1
9999	1	4	388	12	121	44144	44144	13	6	100	241	654	4	11	33	193	247	355	52	0
9999	1	4	389	12	123	22523	22523	12	6	100	261	455	3	14	4	240	157	275	23	3
9999	1	4	390	12	125	15205	15205	10	5	100	37	60	2	0	2	33	25	34	1	1
9999	1	4	391	12	127	523658	523720	26	19	100	2213	16215	19	148	337	1709	2768	12246	1201	50
9999	1	4	392	12	129	31740	31740	11	5	100	52	504	1	3	4	44	134	350	20	2
9999	1	4	393	12	131	65435	65435	12	6	100	224	1388	4	18	12	190	342	967	79	3
9999	1	4	394	12	133	24724	24724	12	6	100	44	337	0	3	6	35	92	225	20	1
9999	1	4	395	12	777	0	0	2	2	100	87	703	3	9	27	48	39	614	50	2
9999	1	4	396	13	1	18460	18460	3	3	81.0293	69	698	0	4	9	57	188	496	14	1
9999	1	4	397	13	3	8397	1395	3	1	100	5	31	0	0	0	5	2	29	0	0
9999	1	4	398	13	5	11331	3548	2	1	100	28	291	1	1	11	15	120	156	15	0
9999	1	4	399	13	7	3129	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	400	13	9	45368	45368	6	4	100	372	1458	6	12	40	314	306	1099	53	5
9999	1	4	401	13	11	18155	18494	2	4	100	58	477	0	5	5	48	141	314	22	2
9999	1	4	402	13	13	76717	76483	4	4	100	403	2010	3	24	25	351	348	1551	111	8
9999	1	4	403	13	15	103168	102432	9	7	100	438	3381	0	36	55	347	710	2364	307	8
9999	1	4	404	13	17	17339	17339	2	2	100	70	685	4	1	13	52	211	455	19	5
9999	1	4	405	13	19	18869	18869	5	5	95.8424	44	489	0	13	12	19	114	365	10	1
9999	1	4	406	13	21	153191	153191	5	5	100	767	8115	14	53	266	434	1950	5550	615	159
9999	1	4	407	13	23	12078	12078	3	3	100	41	421	2	3	7	29	83	324	14	0
9999	1	4	408	13	25	18436	18436	3	3	100	40	484	0	7	5	28	124	345	15	0
9999	1	4	409	13	27	15150	14861	3	3	99.0697	89	406	0	2	12	75	108	277	21	2
9999	1	4	410	13	29	36131	36131	3	3	100	122	548	2	7	7	106	130	404	14	2
9999	1	4	411	13	31	72993	72381	7	5	99.7638	137	1883	3	16	56	62	392	1415	75	5
9999	1	4	412	13	33	22579	22605	4	5	100	142	921	4	5	15	118	198	682	41	0
9999	1	4	413	13	35	23539	23539	2	2	100	97	465	1	2	8	86	90	349	26	0
9999	1	4	414	13	37	6808	6428	4	4	100	19	37	0	0	2	17	11	24	2	0
9999	1	4	415	13	39	52340	34238	4	2	100	69	636	0	1	9	59	164	446	26	2
9999	1	4	416	13	43	10849	4107	3	1	100	23	158	1	4	5	13	34	120	4	2
9999	1	4	417	13	45	121281	115211	9	9	100	375	3106	3	41	54	277	703	2203	200	19
9999	1	4	418	13	47	66646	66390	4	3	100	157	1691	1	10	19	127	222	1264	205	7
9999	1	4	419	13	49	12980	12980	3	3	100	24	199	0	0	2	22	80	97	22	0
9999	1	4	420	13	51	291062	291062	20	12	100	1405	10567	51	60	583	711	2192	7318	1057	15
9999	1	4	421	13	53	11413	11413	1	1	83.3333	0	1	0	0	0	0	0	0	1	0
9999	1	4	422	13	55	24695	24695	3	3	96.4001	29	434	0	2	4	23	111	311	12	0
9999	1	4	423	13	57	239397	239397	8	7	100	230	3081	8	45	34	143	425	2590	66	5
9999	1	4	424	13	59	125116	125116	8	4	100	552	4450	4	68	165	315	861	3355	234	15
9999	1	4	425	13	61	3134	2000	2	1	100	4	3	0	0	0	4	1	2	0	0
9999	1	4	426	13	63	275247	276597	10	9	100	1867	11865	49	189	771	858	2851	7434	1580	22
9999	1	4	427	13	65	6909	6909	2	2	100	28	211	0	0	5	23	48	151	12	1
9999	1	4	428	13	67	751374	751332	14	10	100	2073	17835	18	138	691	1226	3017	13466	1352	43
9999	1	4	429	13	69	43141	30220	6	3	99.0685	70	819	1	7	4	58	199	558	62	10
9999	1	4	430	13	71	45825	16688	5	5	100	82	1039	3	7	40	32	200	806	33	1
9999	1	4	431	13	73	148046	148046	3	3	100	77	2159	9	11	20	37	246	1833	80	4
9999	1	4	432	13	75	17090	16242	4	3	100	72	506	0	8	25	39	126	361	19	0
9999	1	4	433	13	77	140173	140487	5	5	100	337	2498	2	23	61	251	512	1840	146	9
9999	1	4	434	13	79	12330	11336	2	1	100	23	252	0	2	2	19	62	167	23	0
9999	1	4	435	13	81	22755	22755	3	2	100	51	881	2	2	10	37	164	694	23	0
9999	1	4	436	13	83	16178	16178	2	2	100	0	38	0	0	0	0	7	29	2	0
9999	1	4	437	13	85	23498	23498	1	1	100	24	442	0	6	2	16	73	331	38	1
9999	1	4	438	13	87	27021	26749	6	5	100	106	723	1	9	15	81	215	498	10	5
9999	1	4	439	13	89	710745	742875	18	17	100	4537	33571	91	176	2092	2178	7438	21491	4642	151
9999	1	4	440	13	91	21123	20342	3	2	100	69	782	0	6	9	54	149	614	19	0
9999	1	4	441	13	93	13864	13864	2	2	100	21	175	0	1	4	16	30	130	15	1
9999	1	4	442	13	95	90606	90606	10	6	100	921	4209	16	32	214	659	1010	3034	165	37
9999	1	4	443	13	97	136104	142262	2	4	100	460	4642	11	33	103	313	692	3720	230	8
9999	1	4	444	13	99	10108	10488	2	3	100	55	189	0	3	4	48	45	133	11	0
9999	1	4	445	13	101	4038	4038	1	1	100	3	27	0	1	0	2	12	14	1	0
9999	1	4	446	13	103	58026	58026	4	4	100	80	852	0	12	10	58	241	553	58	0
9999	1	4	447	13	105	19201	19201	2	2	100	78	570	1	3	2	72	160	370	40	0
9999	1	4	448	13	107	22416	22177	6	5	96.2063	106	688	2	5	15	83	186	469	33	0
9999	1	4	449	13	109	10733	10733	3	3	100	21	109	0	0	9	12	53	50	6	1
9999	1	4	450	13	111	24404	24404	4	3	95.5376	31	343	0	0	2	28	113	202	29	4
9999	1	4	451	13	113	111358	111358	5	5	100	79	1545	1	10	32	36	197	1252	96	0
9999	1	4	452	13	115	96420	96420	6	5	100	316	2817	5	27	69	215	640	1989	188	20
9999	1	4	453	13	117	220167	220167	4	3	100	121	1715	2	28	10	81	278	1357	80	8
9999	1	4	454	13	119	23034	20416	5	4	100	33	352	2	2	1	28	72	259	21	1
9999	1	4	455	13	121	1061120	1027326	41	29	100	7559	46846	152	282	3048	4077	7960	32306	6580	101
9999	1	4	456	13	123	29592	29592	4	3	100	74	506	1	9	3	61	127	352	27	0
9999	1	4	457	13	125	3061	3061	1	1	100	4	18	0	0	0	4	8	7	3	0
9999	1	4	458	13	127	84270	84270	7	5	100	369	2702	5	15	73	276	626	1911	165	8
9999	1	4	459	13	129	56792	56792	5	3	100	150	1370	3	12	8	127	338	961	71	0
9999	1	4	460	13	131	25210	25210	4	3	100	45	455	0	1	6	38	122	306	27	0
9999	1	4	461	13	133	16838	16838	4	3	100	51	296	0	0	4	47	57	228	11	0
9999	1	4	462	13	135	915668	913479	14	13	100	2252	19395	26	194	891	1141	3786	14204	1405	55
9999	1	4	463	13	137	45461	44136	10	9	100	77	664	1	14	6	56	197	435	32	1
9999	1	4	464	13	139	193585	196154	8	6	100	887	9361	8	39	226	614	1156	7621	584	31
9999	1	4	465	13	141	8380	8380	3	2	100	28	147	0	0	5	23	41	96	10	0
9999	1	4	466	13	143	28885	28839	5	5	100	168	929	1	3	10	154	225	645	59	1
9999	1	4	467	13	145	32800	33597	4	5	100	58	330	0	1	4	53	111	195	24	0
9999	1	4	468	13	147	24877	24921	2	3	100	91	700	0	5	4	82	153	529	18	0
9999	1	4	469	13	149	11464	11464	3	3	100	23	168	0	1	1	21	42	104	22	0
9999	1	4	470	13	151	220120	220120	5	5	100	389	5514	8	45	140	196	1171	3839	504	14
9999	1	4	471	13	153	152225	151806	6	4	100	658	5651	6	40	161	451	1033	4312	306	13
9999	1	4	472	13	155	9167	9167	2	2	100	22	216	1	3	1	17	56	152	8	0
9999	1	4	473	13	157	60276	61938	6	6	100	179	1203	1	11	17	150	196	946	61	0
9999	1	4	474	13	159	13573	10967	2	1	100	56	166	0	0	2	54	56	98	12	0
9999	1	4	475	13	161	14870	14870	2	2	100	42	386	1	5	0	36	87	290	9	1
9999	1	4	476	13	163	15934	15934	6	6	99.5952	57	383	2	5	7	43	118	252	13	0
9999	1	4	477	13	165	9092	2889	2	1	25	24	112	0	0	0	24	36	68	8	0
9999	1	4	478	13	167	9870	9582	3	3	48.6502	36	234	0	1	7	29	53	168	13	0
9999	1	4	479	13	169	28437	28437	2	2	100	28	470	1	1	8	18	133	302	35	0
9999	1	4	480	13	171	18169	18169	3	3	100	55	378	2	1	6	46	67	284	27	5
9999	1	4	481	13	173	10345	10345	2	2	100	45	203	1	6	4	34	45	137	21	0
9999	1	4	482	13	175	47548	45166	5	2	100	206	1435	2	15	48	141	386	973	76	1
9999	1	4	483	13	177	29329	26330	2	1	100	40	576	0	4	8	28	112	452	12	0
9999	1	4	484	13	179	62382	62382	5	4	100	350	1752	2	15	65	268	330	1359	63	6
9999	1	4	485	13	181	7607	7607	2	2	95.1919	34	207	2	2	1	29	42	157	8	0
9999	1	4	486	13	183	18394	18394	2	2	100	7	196	1	1	2	3	85	94	17	0
9999	1	4	487	13	185	113406	113406	7	6	100	320	4060	6	21	79	214	857	2998	205	14
9999	1	4	488	13	187	31601	31601	2	2	100	12	461	1	7	3	1	102	338	21	3
9999	1	4	489	13	189	21460	21460	3	1	100	31	235	0	4	7	20	103	117	15	2
9999	1	4	490	13	191	13891	13891	3	2	100	25	334	0	5	7	13	100	214	20	3
9999	1	4	491	13	193	13422	12970	6	4	95.293	32	194	0	1	2	29	80	108	6	3
9999	1	4	492	13	195	28468	28468	2	2	100	59	452	0	7	8	44	128	283	41	5
9999	1	4	493	13	197	8756	8756	2	2	100	5	76	0	0	0	5	32	39	5	0
9999	1	4	494	13	199	21076	19826	8	5	100	73	410	1	5	9	58	108	286	16	6
9999	1	4	495	13	201	5792	5792	2	2	100	6	72	0	1	0	5	17	55	0	0
9999	1	4	496	13	205	22329	22329	5	4	100	55	577	1	2	5	47	143	417	17	0
9999	1	4	497	13	207	27203	27203	6	3	100	38	490	0	3	3	32	104	350	36	1
9999	1	4	498	13	209	8775	139	3	1	100	1	8	0	0	0	1	2	6	0	0
9999	1	4	499	13	211	18057	4034	3	1	100	10	163	1	0	4	5	26	133	4	0
9999	1	4	500	13	213	39528	39528	3	3	100	266	989	0	40	13	213	247	607	135	0
9999	1	4	501	13	215	202338	202338	4	4	100	1217	9667	26	68	510	613	2267	6554	846	19
9999	1	4	502	13	217	106448	106456	5	5	100	449	2322	8	20	68	353	529	1562	231	0
9999	1	4	503	13	219	36568	36568	2	2	100	43	562	2	0	0	41	95	448	19	0
9999	1	4	504	13	221	14849	14849	1	1	100	46	293	0	4	3	39	61	214	18	0
9999	1	4	505	13	223	154185	154185	4	5	100	207	2793	1	16	24	166	465	2025	303	40
9999	1	4	506	13	225	26072	26491	4	6	100	134	757	3	5	19	107	199	509	49	0
9999	1	4	507	13	227	31078	29725	5	2	100	70	540	0	5	1	64	89	405	46	0
9999	1	4	508	13	229	19133	19142	3	4	100	91	382	2	5	7	77	97	280	5	0
9999	1	4	509	13	231	17929	17929	3	3	100	12	235	0	1	0	11	42	182	11	0
9999	1	4	510	13	233	41339	41339	5	5	100	126	1438	3	13	10	100	388	921	129	7
9999	1	4	511	13	235	11281	11281	1	1	91.6667	59	254	0	0	10	49	75	172	7	0
9999	1	4	512	13	237	21362	21362	2	2	100	56	535	1	2	4	49	120	404	11	1
9999	1	4	513	13	239	2261	2261	1	1	100	5	36	0	0	0	5	15	21	0	0
9999	1	4	514	13	241	16198	16267	5	6	100	20	344	0	1	3	16	73	260	11	0
9999	1	4	515	13	243	7095	7095	4	3	100	19	101	0	0	2	17	39	60	2	0
9999	1	4	516	13	245	201781	201755	10	8	100	865	9026	18	69	324	454	1659	6914	453	0
9999	1	4	517	13	247	89470	89470	3	2	100	285	2329	4	19	71	191	421	1742	166	12
9999	1	4	518	13	249	5195	5195	2	2	100	6	47	0	1	0	5	11	35	1	0
9999	1	4	519	13	251	14080	13265	6	2	100	34	246	1	1	5	27	77	143	26	1
9999	1	4	520	13	253	8623	8623	3	2	100	33	129	0	1	5	27	26	95	8	2
9999	1	4	521	13	255	63979	63979	4	3	100	375	2617	2	31	61	281	499	1945	173	12
9999	1	4	522	13	257	25448	25448	3	2	100	69	768	2	9	11	47	131	619	18	0
9999	1	4	523	13	259	5804	4302	3	2	100	0	3	0	0	0	0	0	2	1	0
9999	1	4	524	13	261	30373	30373	6	5	98.9944	211	1395	6	9	51	145	254	1107	34	3
9999	1	4	525	13	263	6136	6235	3	4	100	7	77	0	0	1	6	34	37	6	0
9999	1	4	526	13	265	1625	1121	3	1	100	2	30	0	0	1	1	11	17	2	0
9999	1	4	527	13	267	25151	25151	3	2	100	39	378	1	4	6	28	98	265	15	1
9999	1	4	528	13	269	8236	8236	3	3	100	10	96	0	0	0	10	41	45	10	1
9999	1	4	529	13	271	15932	10025	4	2	100	13	164	0	0	4	9	36	127	1	0
9999	1	4	530	13	273	9024	9024	2	2	100	34	226	1	0	8	25	80	143	3	0
9999	1	4	531	13	275	45495	42526	8	4	99.4815	101	1467	0	8	32	61	359	1040	68	9
9999	1	4	532	13	277	40843	40831	5	4	100	236	1730	4	11	54	167	353	1319	58	8
9999	1	4	533	13	279	27339	14954	3	2	100	64	777	2	1	12	49	178	569	30	0
9999	1	4	534	13	281	11304	11304	3	3	100	40	175	1	0	0	39	65	102	8	0
9999	1	4	535	13	283	6758	3677	2	1	100	2	54	0	0	0	2	16	33	5	0
9999	1	4	536	13	285	71098	70237	6	4	100	250	2601	5	16	76	153	517	1931	153	5
9999	1	4	537	13	287	8069	8069	3	3	91.7586	50	254	0	4	8	38	61	183	10	0
9999	1	4	538	13	289	8273	8273	4	3	92.7294	18	154	2	2	0	14	43	102	9	1
9999	1	4	539	13	291	22438	22438	2	2	100	23	267	0	4	3	16	62	180	25	0
9999	1	4	540	13	293	26203	26203	4	2	97.1342	100	886	0	6	20	74	143	707	36	0
9999	1	4	541	13	295	67576	67832	7	6	100	199	1642	0	13	29	157	346	1252	44	6
9999	1	4	542	13	297	92012	89219	5	4	100	215	1988	2	14	42	157	418	1434	136	2
9999	1	4	543	13	299	35145	35136	5	2	100	184	1564	5	11	35	133	268	1253	43	14
9999	1	4	544	13	301	5390	3600	3	1	100	10	62	0	1	1	8	21	36	5	0
9999	1	4	545	13	303	20736	20479	7	6	97.7391	47	438	1	1	7	38	94	318	26	1
9999	1	4	546	13	305	29394	29394	3	3	100	204	1417	4	11	13	176	255	1108	54	2
9999	1	4	547	13	307	2620	2620	1	1	100	1	7	0	0	0	1	3	4	0	0
9999	1	4	548	13	309	7924	7926	3	4	91.9821	4	84	1	0	0	3	12	70	2	0
9999	1	4	549	13	311	28517	28517	3	3	100	55	586	0	3	5	47	140	407	39	0
9999	1	4	550	13	313	104397	103758	6	4	100	321	2571	0	46	31	244	561	1824	186	17
9999	1	4	551	13	315	8767	8268	4	3	100	19	140	0	1	3	15	67	70	3	0
9999	1	4	552	13	317	9738	9738	3	2	97.3968	30	23	1	2	4	23	7	15	1	1
9999	1	4	553	13	319	9074	7710	7	4	100	15	63	2	0	1	12	17	38	8	3
9999	1	4	554	13	321	20478	20478	4	4	99.3546	103	542	1	5	7	90	213	305	24	0
9999	1	4	555	15	1	196392	196392	1	1	100	467	4928	9	115	69	274	823	3580	525	41
9999	1	4	556	15	3	995572	995572	2	1	100	2366	30192	16	364	827	1159	3724	22277	4191	263
9999	1	4	557	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	558	15	7	71822	71822	1	1	100	169	1492	5	45	21	98	458	968	66	31
9999	1	4	559	15	9	164771	164771	1	1	100	450	5741	5	77	68	300	978	4046	717	150
9999	1	4	560	16	1	445625	445625	4	4	100	1044	7721	9	231	73	730	1186	6062	473	64
9999	1	4	561	16	3	3846	3846	1	1	100	4	33	0	0	0	4	3	27	3	0
9999	1	4	562	16	5	84428	84414	3	3	100	242	2218	3	20	18	200	361	1712	145	9
9999	1	4	563	16	7	5948	5948	2	2	100	5	80	0	2	0	3	15	63	2	0
9999	1	4	564	16	9	9062	6752	2	1	100	18	71	2	1	0	15	22	43	6	0
9999	1	4	565	16	11	45118	45118	4	4	100	102	646	2	25	2	73	160	419	67	2
9999	1	4	566	16	13	21786	21786	5	5	100	44	143	0	5	1	38	43	87	13	1
9999	1	4	567	16	15	7114	7114	2	2	100	15	71	1	1	1	12	15	51	5	0
9999	1	4	568	16	17	42315	42315	4	4	100	88	778	1	15	3	69	198	537	43	5
9999	1	4	569	16	19	111897	111897	2	2	100	405	2049	1	44	18	342	561	1359	129	14
9999	1	4	570	16	21	11453	11453	2	2	100	13	128	0	3	0	10	55	66	7	1
9999	1	4	571	16	23	2442	2442	1	1	100	0	3	0	0	0	0	0	3	0	0
